Release date,Product,Platform,Impact,Max Severity,Article,Article (Link),Download,Download (Link),Build Number,Details,Details (Link)
12-Aug-25,Windows 11 Version 24H2 for x64-based Systems,,Spoofing,Important,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 11 Version 24H2 for x64-based Systems,,Spoofing,Important,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 11 Version 24H2 for ARM64-based Systems,,Spoofing,Important,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 11 Version 24H2 for ARM64-based Systems,,Spoofing,Important,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 11 Version 23H2 for x64-based Systems,,Spoofing,Important,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 11 Version 23H2 for ARM64-based Systems,,Spoofing,Important,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 10 Version 22H2 for 32-bit Systems,,Spoofing,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 10 Version 22H2 for ARM64-based Systems,,Spoofing,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 10 Version 22H2 for x64-based Systems,,Spoofing,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 11 Version 22H2 for x64-based Systems,,Spoofing,Important,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22621.5768,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 10 Version 21H2 for x64-based Systems,,Spoofing,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 10 Version 21H2 for ARM64-based Systems,,Spoofing,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows 10 Version 21H2 for 32-bit Systems,,Spoofing,Important,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-50171,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50171
12-Aug-25,Windows Server 2016 (Server Core installation),,Elevation of Privilege,Important,5063871,https://support.microsoft.com/help/5063871,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063871,10.0.14393.8330,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
12-Aug-25,Windows Server 2016,,Elevation of Privilege,Important,5063871,https://support.microsoft.com/help/5063871,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063871,10.0.14393.8330,CVE-2025-53724,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53724
12-Aug-25,Windows 11 Version 24H2 for ARM64-based Systems,,Remote Code Execution,Critical,5065426,https://support.microsoft.com/help/5065426,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5065426,10.0.26100.6584,CVE-2025-48807,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-48807
12-Aug-25,Windows 11 Version 24H2 for ARM64-based Systems,,Remote Code Execution,Critical,5065474,https://support.microsoft.com/help/5065474,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5065474,10.0.26100.6508,CVE-2025-48807,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-48807
12-Aug-25,"Windows Server 2022, 23H2 Edition (Server Core installation)",,Remote Code Execution,Critical,5065425,https://support.microsoft.com/help/5065425,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5065425,10.0.25398.1849,CVE-2025-48807,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-48807
12-Aug-25,Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062552,https://support.microsoft.com/help/5062552,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062552,10.0.22631.5624,CVE-2025-53789,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53789
12-Aug-25,Windows Server 2025 (Server Core installation),,Elevation of Privilege,Important,5062553,https://support.microsoft.com/help/5062553,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062553,10.0.26100.4652,CVE-2025-53789,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53789
12-Aug-25,Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-53789,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53789
12-Aug-25,Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Important,5062554,https://support.microsoft.com/help/5062554,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5062554,10.0.19044.6093,CVE-2025-53789,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53789
12-Aug-25,Microsoft 365 Apps for Enterprise for 32-bit Systems,,Remote Code Execution,Critical,Click to Run,https://docs.microsoft.com/en-us/officeupdates/office365-proplus-security-updates,Security Update,,https://aka.ms/OfficeSecurityReleases,CVE-2025-53784,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53784
12-Aug-25,Microsoft Teams for Mac,,Remote Code Execution,Important,Release Notes,https://learn.microsoft.com/en-us/officeupdates/teams-app-versioning,Security Update,,25122.1207.3700.1444,CVE-2025-53783,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53783
12-Aug-25,Microsoft Teams for Desktop,,Remote Code Execution,Important,Release Notes,https://docs.microsoft.com/en-us/microsoftteams/teams-client-update,Security Update,https://docs.microsoft.com/en-us/microsoftteams/teams-client-update,25122.1415.3698.6812,CVE-2025-53783,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53783
12-Aug-25,Microsoft Teams for iOS,,Remote Code Execution,Important,Release Notes,https://apps.apple.com/us/app/microsoft-teams/id1113153706,Security Update,https://apps.apple.com/us/app/microsoft-teams/id1113153706,7.10.1 (100772025102901),CVE-2025-53783,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53783
12-Aug-25,Microsoft Teams for Android,,Remote Code Execution,Important,Release Notes,https://play.google.com/store/apps/details?id=com.microsoft.teams,Security Update,https://play.google.com/store/apps/details?id=com.microsoft.teams,1416/1.0.0.2025102802,CVE-2025-53783,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53783
12-Aug-25,Windows 11 Version 23H2 for x64-based Systems,,Elevation of Privilege,Critical,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 11 Version 23H2 for ARM64-based Systems,,Elevation of Privilege,Critical,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22631.5768,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2025 (Server Core installation),,Elevation of Privilege,Critical,5063878,https://support.microsoft.com/help/5063878,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063878,10.0.26100.4946,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2025 (Server Core installation),,Elevation of Privilege,Critical,5064010,https://support.microsoft.com/help/5064010,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5064010,10.0.26100.4851,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 10 Version 22H2 for 32-bit Systems,,Elevation of Privilege,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 10 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 10 Version 22H2 for x64-based Systems,,Elevation of Privilege,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19045.6216,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 11 Version 22H2 for x64-based Systems,,Elevation of Privilege,Critical,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22621.5768,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 11 Version 22H2 for ARM64-based Systems,,Elevation of Privilege,Critical,5063875,https://support.microsoft.com/help/5063875,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063875,10.0.22621.5768,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 10 Version 21H2 for x64-based Systems,,Elevation of Privilege,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 10 Version 21H2 for ARM64-based Systems,,Elevation of Privilege,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 10 Version 21H2 for 32-bit Systems,,Elevation of Privilege,Critical,5063709,https://support.microsoft.com/help/5063709,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063709,10.0.19044.6216,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2022 (Server Core installation),,Elevation of Privilege,Critical,5063880,https://support.microsoft.com/help/5063880,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063880,10.0.20348.4052,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2022 (Server Core installation),,Elevation of Privilege,Critical,5063812,https://support.microsoft.com/help/5063812,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063812,10.0.20348.3989,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2022,,Elevation of Privilege,Critical,5063880,https://support.microsoft.com/help/5063880,SecurityUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063880,10.0.20348.4052,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2022,,Elevation of Privilege,Critical,5063812,https://support.microsoft.com/help/5063812,SecurityHotpatchUpdate,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063812,10.0.20348.3989,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2019 (Server Core installation),,Elevation of Privilege,Critical,5063877,https://support.microsoft.com/help/5063877,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063877,10.0.17763.7678,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2019,,Elevation of Privilege,Critical,5063877,https://support.microsoft.com/help/5063877,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063877,10.0.17763.7678,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 10 Version 1809 for x64-based Systems,,Elevation of Privilege,Critical,5063877,https://support.microsoft.com/help/5063877,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063877,10.0.17763.7678,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows 10 Version 1809 for 32-bit Systems,,Elevation of Privilege,Critical,5063877,https://support.microsoft.com/help/5063877,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063877,10.0.17763.7678,CVE-2025-53778,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-53778
12-Aug-25,Windows Server 2012 R2 (Server Core installation),,Elevation of Privilege,Important,5063950,https://support.microsoft.com/help/5063950,MonthlyRollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063950,6.3.9600.22725,CVE-2025-50155,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50155
12-Aug-25,Windows Server 2012 R2,,Elevation of Privilege,Important,5063950,https://support.microsoft.com/help/5063950,MonthlyRollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063950,6.3.9600.22725,CVE-2025-50155,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50155
12-Aug-25,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,5063906,https://support.microsoft.com/help/5063906,MonthlyRollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063906,6.2.9200.25622,CVE-2025-50155,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50155
12-Aug-25,Windows Server 2012,,Elevation of Privilege,Important,5063906,https://support.microsoft.com/help/5063906,MonthlyRollup,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063906,6.2.9200.25622,CVE-2025-50155,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50155
12-Aug-25,Windows Server 2016 (Server Core installation),,Elevation of Privilege,Important,5063871,https://support.microsoft.com/help/5063871,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063871,10.0.14393.8330,CVE-2025-50155,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50155
12-Aug-25,Windows Server 2016,,Elevation of Privilege,Important,5063871,https://support.microsoft.com/help/5063871,Security Update,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5063871,10.0.14393.8330,CVE-2025-50155,https://msrc.microsoft.com/update-guide/vulnerability/CVE-2025-50155
